track,race,driver,total_laps,s1_mean,s1_std,s1_best,s2_mean,s2_std,s2_best,s3_mean,s3_std,s3_best,lap_mean,lap_std,lap_best,lap_worst,consistency_score,best_to_avg_ratio,outlier_laps,avg_speed_kph,speed_std,top_speed_max,speed_variance,speed_range,speed_consistency,early_pace,mid_pace,late_pace,tire_degradation,pace_improvement,lap_to_lap_variance,first_vs_last_5,best_lap_position,laps_under_pressure,clutch_score,pressure_delta,pressure_consistency,fcy_lap_count,post_fcy_performance,restart_delta,flag_adaptation,avg_temp,temp_correlation,humidity_sensitivity,sector_balance,s1_ratio,s2_ratio,s3_ratio,track_relative_performance,finishing_position,is_top_finisher
indianapolis,2,51,23,40.85378260869565,6.445278123320709,34.356,39.69999999999999,6.096045469288789,34.078,38.37186956521739,6.0073808110928155,32.88,118.92565217391304,17.51952599402552,101.56700000000001,152.175,0.05399706236123993,0.8540377802719274,0,121.19565217391306,16.91195054233086,214.3,286.01407114624504,46.19999999999999,0.05582864901489792,112.28014285714286,104.80114285714285,130.60271428571428,18.322571428571422,-18.322571428571422,14.16509052816097,19.680999999999983,0.5217391304347826,0,-10.600192301364746,0,3.3149165902025466,9,-9.056974746191813,0,-9.056974746191813,12.007209302325583,0,0,0.3435237214335592,0.3435237214335592,0.3338220079040979,0.322654270662343,0,7,0
indianapolis,2,55,23,40.49586956521738,7.3446065697239105,34.062,39.522739130434786,6.165620533670345,33.666,38.714,6.650989427418776,32.34,118.73260869565217,18.76933435091092,100.40899999999999,153.45600000000002,0.05058339255382782,0.8456733251551714,0,121.74347826086954,18.207461659414562,215.1,331.51166007905135,48.599999999999994,0.05206310014992786,111.28657142857143,104.42628571428573,130.7597142857143,19.47314285714286,-19.47314285714286,15.90390686407354,20.925600000000003,0.4782608695652174,0,-10.074225973597978,0,4.147888378440298,9,-7.977176347024625,0,-7.977176347024625,12.007209302325583,0,0,0.34106779940311616,0.34106779940311616,0.33287181646740027,0.32606038412948346,0,2,1
indianapolis,2,57,17,39.142352941176476,5.090968828980103,35.49,38.245294117647056,4.038563169072416,35.146,37.684176470588234,6.280684708247324,33.498,115.07182352941176,13.457409753716046,104.428,150.611,0.06916868353564967,0.9075027821498696,1,124.20588235294117,12.922774014711164,205.3,166.99808823529412,41.500000000000014,0.07182476702870952,120.1412,105.6256,123.6606,3.5194000000000045,-3.5194000000000045,11.558180776690884,3.5194000000000045,0.6470588235294118,0,-10.36498432436826,0,0.0,5,-11.084603181024498,0,-11.084603181024498,12.007209302325583,0,0,0.34015584128787085,0.34015584128787085,0.3323601985665218,0.3274839601456072,0,26,0
indianapolis,2,61,21,51.873714285714286,52.80764364004784,36.289,39.738666666666674,4.824068690776837,36.327,39.10609523809524,5.999587460023911,35.116,130.71847619047622,52.87037385116455,108.576,355.63,0.01856307889681338,0.8306094376573717,1,115.56666666666668,20.57783597303986,210.1,423.44733333333335,90.39999999999999,0.04634385029385878,117.45885714285714,110.2372857142857,164.4592857142857,47.00042857142856,-47.00042857142856,76.0728431204696,11.976400000000012,0.38095238095238093,0,-0.4754674531380912,0,2.5342707037725885,9,0.9397676961545327,0,0.9397676961545327,12.007209302325583,0,0,0.3968353655693369,0.3968353655693369,0.3040019117784203,0.29916272265224286,0,24,0
indianapolis,2,7,23,40.621043478260866,7.192625671024335,34.298,39.35430434782608,6.217371027538178,33.868,38.78991304347826,6.537548066314127,32.609,118.7652608695652,18.58583570214252,100.801,153.121,0.051057305657404684,0.8487414523570611,0,121.6521739130435,17.986557343174052,213.0,323.51624505928845,47.89999999999999,0.05266884258822808,111.34442857142857,104.60900000000001,130.65257142857143,19.30814285714287,-19.30814285714287,15.940266060178047,20.90780000000001,0.5217391304347826,0,-10.100798030166223,0,3.7879710268163347,9,-8.231477562283048,0,-8.231477562283048,12.007209302325583,0,0,0.3420279901786535,0.3420279901786535,0.33136208399396544,0.32660992582738113,0,3,1
indianapolis,2,72,17,39.963764705882355,6.9215484948222725,34.159,37.97870588235294,5.709972786326413,33.792,36.80811764705883,6.166069918132141,32.488,114.75058823529412,17.457774554116366,100.88499999999999,152.16899999999998,0.05417771232756685,0.879167606471324,1,125.55882352941177,16.91748573309319,215.1,286.2013235294117,47.19999999999999,0.05581140205140628,117.1908,101.86420000000001,130.4856,13.29480000000001,-13.29480000000001,12.294158835262646,13.29480000000001,0.5294117647058824,0,-14.629477742008254,0,0.0,4,-15.687255321230733,0,-15.687255321230733,12.007209302325583,0,0,0.348266316717587,0.348266316717587,0.33096741782689826,0.32076626545551484,0,25,0
indianapolis,2,8,23,40.20808695652174,5.514617112836191,35.219,41.00521739130435,6.103229524801691,35.062,38.12821739130435,5.500773622918225,33.473,119.34152173913044,14.863638221174533,104.255,150.98,0.06303724190237872,0.8735853077849285,1,120.10000000000001,14.196062194079799,209.3,201.52818181818176,41.900000000000006,0.0658065219283972,114.88542857142856,105.61714285714285,130.93714285714285,16.051714285714283,-16.051714285714283,11.277758173498551,16.073999999999984,0.4782608695652174,0,-10.19257847864457,0,2.0880863248438772,10,-9.400701996997114,0,-9.400701996997114,12.007209302325583,0,0,0.3435955633357682,0.3369161576841035,0.3435955633357682,0.31948827898012827,0,18,0
indianapolis,2,80,23,39.871086956521744,5.756770748139995,34.736,41.84417391304348,10.927216565872133,34.451,37.71939130434783,5.729343130198899,32.98,119.43465217391305,17.928096929397757,102.291,155.236,0.05283151305332086,0.8564599815726045,0,120.69130434782608,16.75108987074296,215.1,280.5990118577074,47.099999999999994,0.05633456916063406,113.35242857142859,104.3407142857143,131.614,18.261571428571415,-18.261571428571415,18.446687552634,10.537999999999982,0.4782608695652174,0,-9.61935888535734,0,1.2112739161725516,9,-9.344690152201235,0,-9.344690152201235,12.007209302325583,0,0,0.350352038972012,0.3338318170715149,0.350352038972012,0.3158161439564732,0,19,0
indianapolis,2,86,23,40.872913043478256,6.5451079157228955,35.976,40.23526086956522,5.881146279869034,35.67,38.173956521739136,4.630222618624694,33.946,119.28213043478262,14.446515091896568,106.08500000000001,150.618,0.06473952176595563,0.8893620495653527,1,120.0130434782609,13.499942907213484,202.2,182.24845849802367,39.39999999999999,0.06896578878959009,116.96442857142857,106.77442857142856,130.43257142857144,13.468142857142865,-13.468142857142865,13.149440552680744,15.351600000000005,0.4782608695652174,0,-10.361040266609425,0,2.545584412271567,10,-9.291763848842693,0,-9.291763848842693,12.007209302325583,0,0,0.3426574701046733,0.3426574701046733,0.33731172240894713,0.32003080748637963,0,17,0
indianapolis,2,88,23,40.79256521739131,6.547757394198462,34.396,39.585608695652176,6.136311178988195,33.811,38.43534782608696,6.008057442897343,32.807,118.81352173913045,17.740146942277477,101.112,152.187,0.05336137454418864,0.8510142492199136,0,121.3608695652174,17.068890871205504,214.3,291.34703557312264,46.900000000000006,0.05534374008498746,112.14857142857144,104.76185714285714,130.446,18.297428571428554,-18.297428571428554,15.283816156412977,19.75639999999997,0.5217391304347826,0,-10.06954266294532,0,3.533412585589188,9,-8.359058712225915,0,-8.359058712225915,12.007209302325583,0,0,0.34333268318530574,0.34333268318530574,0.3331742727277052,0.3234930440869891,0,5,0
indianapolis,2,89,23,40.76895652173913,6.1569647811405845,34.919,39.73113043478261,6.062006240844001,34.332,38.47195652173913,6.1323839608653214,33.071,118.97204347826087,17.344217232470154,102.58500000000001,152.214,0.054513091909419366,0.86226139352431,0,121.07391304347823,16.560391337912947,211.4,274.2465612648221,44.89999999999999,0.05694633910811523,113.0077142857143,104.38642857142858,130.38771428571428,17.37999999999998,-17.37999999999998,14.611706078403197,19.32180000000001,0.5217391304347826,0,-10.321716062633646,0,2.607809809015999,9,-9.207199680546099,0,-9.207199680546099,12.007209302325583,0,0,0.3426767779204249,0.3426767779204249,0.33395350095035115,0.323369721129224,0,9,0
indianapolis,2,93,23,40.727434782608704,6.182767957844881,34.844,39.80265217391304,5.976212030806316,34.511,38.45552173913044,6.086741820394741,32.993,118.98560869565218,17.2407027481194,102.61,152.224,0.05482244921200194,0.8623731989509875,0,121.0304347826087,16.470150266538905,212.2,271.2658498023716,44.89999999999999,0.05724049219629951,113.16814285714285,104.31342857142856,130.37228571428574,17.204142857142884,-17.204142857142884,14.537144015362047,19.18080000000002,0.4782608695652174,0,-10.273840205008357,0,2.583768178455642,9,-9.171989570764392,0,-9.171989570764392,12.007209302325583,0,0,0.3422887459170254,0.3422887459170254,0.33451652355473016,0.3231947305282444,0,10,0
indianapolis,2,98,23,40.84326086956521,6.454633347923528,34.178,39.91252173913043,6.215990375779121,33.826,38.30478260869565,6.198899828756431,32.481,119.0605652173913,17.643230215545426,100.485,152.165,0.05363877334766603,0.8439822187684529,0,121.08695652173911,17.060861758790768,215.1,291.0730039525692,47.69999999999999,0.05536834362365183,112.22428571428574,104.94857142857143,130.95871428571428,18.734428571428538,-18.734428571428538,14.097200102098808,20.13879999999999,0.5217391304347826,0,-10.214494413329287,0,2.736503243191942,9,-9.014888624685995,0,-9.014888624685995,12.007209302325583,0,0,0.34304608578827067,0.34304608578827067,0.33522872721336927,0.32172518699835995,0,12,0
cota,1,3,34,36.020823529411764,6.138163990969583,32.914,62.72961764705882,10.053511417364238,57.593,64.52282352941178,8.063805787969864,60.037,163.27326470588238,23.14396397035609,151.035,226.084,0.04141821952798629,0.9250442824921264,4,122.50588235294117,13.602828163523418,208.5,185.0369340463459,43.30000000000001,0.06847988545793562,169.3010909090909,152.21372727272725,167.61136363636365,-1.6897272727272536,1.6897272727272536,17.557049821150144,-35.22879999999998,0.5294117647058824,0,6.445593766687198,0,1.5312499251700744,6,-2.5152977724715506,0,-2.5152977724715506,28.695909090909087,0,0,0.39518303039779407,0.2206167898602325,0.3842001797419735,0.39518303039779407,0,15,0
cota,1,11,10,36.4271,6.936480847262858,33.048,61.313700000000004,9.086896243737156,57.988,63.267399999999995,7.668030968464677,60.261,161.00820000000002,23.12676213490432,151.702,225.563,0.041447749781281025,0.9422004593554861,1,124.05999999999999,13.380018269377997,206.9,179.02488888888897,42.500000000000014,0.06954094085745934,181.4416666666667,152.202,152.412,-29.029666666666685,29.029666666666685,19.633674699211156,-17.44120000000001,0.9,0,5.7799540644513865,0,0.0,1,31.79934455365266,0,31.79934455365266,28.695909090909087,0,0,0.3929452040330865,0.2262437565291706,0.38081103943774297,0.3929452040330865,0,29,0
cota,1,113,17,37.02617647058824,7.961876021353998,32.453,63.20576470588236,11.24971203814464,57.582,64.51223529411766,9.433559909502694,59.349,164.74417647058826,25.28916975761387,149.926,223.79500000000002,0.03803847779218589,0.9100534125815746,2,121.75882352941177,15.267615188018457,210.1,233.10007352941184,43.400000000000006,0.06147182536851052,168.19200000000004,150.2016,172.03879999999998,3.846799999999945,-3.846799999999945,28.261038930463382,3.846799999999945,0.5294117647058824,0,8.067160099562575,0,0.0,3,-6.390690440447767,0,-6.390690440447767,28.695909090909087,0,0,0.3915903838071934,0.224749531448224,0.3836600847445826,0.3915903838071934,0,26,0
cota,1,13,17,35.92047058823529,6.1438801473259455,32.526,62.148941176470586,10.98010516497103,56.786,64.29364705882352,10.710286894740356,59.131,162.36305882352943,27.082109388558035,148.745,224.85399999999998,0.035609860575767385,0.9161258791118814,2,123.87058823529412,16.2590653446732,206.9,264.357205882353,44.80000000000001,0.057940565148195455,166.5236,148.84480000000002,165.0618,-1.4617999999999824,1.4617999999999824,29.308969855660227,-1.4617999999999824,0.47058823529411764,0,7.069994188767947,0,0.0,3,9.641922992688395,0,9.641922992688395,28.695909090909087,0,0,0.3959869167573615,0.22123548822319766,0.3827775950194408,0.3959869167573615,0,6,0
cota,1,14,17,36.055117647058815,6.408978915185642,32.837,62.372588235294124,10.228711123956574,57.505,64.35929411764705,8.952792726048573,59.468,162.787,24.4073449139803,150.363,224.381,0.03935869739186142,0.9236794092894396,2,123.0529411764706,14.54747046942607,206.9,211.62889705882355,43.2,0.06431914451720548,168.39280000000002,151.93099999999998,165.0654,-3.3274000000000115,3.3274000000000115,26.91439529539289,-3.3274000000000115,0.8823529411764706,0,7.600115488337529,0,0.0,3,-1.9944265138111823,0,-1.9944265138111823,28.695909090909087,0,0,0.39535892987552484,0.2214864678817032,0.38315460224277204,0.39535892987552484,0,14,0
cota,1,15,6,75.80633333333333,95.0722634308591,33.127,63.268166666666666,11.313571698038896,58.301,65.743,9.309734861960354,60.32,204.8175,94.61197293524746,151.899,389.514,0.01045894116919063,0.7416309641510125,0,108.39999999999999,32.52525172846476,201.5,1057.892,79.1,0.02982826223347775,306.1485,151.97,156.334,-149.8145,149.8145,144.5278167803693,-12.45859999999999,0.3333333333333333,0,21.64243777997485,0,0.0,1,9.676950216129603,0,9.676950216129603,28.695909090909087,0,0,0.37011648581460727,0.37011648581460727,0.30890019977134114,0.32098331441405153,0,30,0
cota,1,16,17,35.85464705882353,6.117834736869495,32.431,62.146176470588244,11.053230518921232,56.909,64.26905882352942,10.700569123127211,59.189,162.26988235294115,27.199042721855015,148.726,224.90800000000002,0.03546219670871924,0.9165348359378059,2,123.9529411764706,16.31410883434408,207.7,266.15014705882356,44.80000000000001,0.057756365607244585,166.398,148.926,164.815,-1.5829999999999984,1.5829999999999984,29.51502906882075,-1.5829999999999984,0.47058823529411764,0,7.180557589607426,0,0.0,3,9.823385527879916,0,9.823385527879916,28.695909090909087,0,0,0.39606276834380494,0.22095688083903794,0.38298035081715726,0.39606276834380494,0,3,1
cota,1,18,17,36.194764705882356,5.6851403075189335,33.551,63.94317647058824,9.870424574424941,58.47,64.566,6.37797105277219,61.343,164.7039411764706,20.421078930453785,153.543,227.239,0.04668298936979903,0.9322363442140568,2,120.96470588235294,11.7810728064378,201.5,138.79367647058822,41.60000000000001,0.07824069349611264,173.34359999999998,155.839,167.67040000000003,-5.673199999999952,5.673199999999952,23.301675738023647,-5.673199999999952,0.8823529411764706,0,0.25071724059606343,0,0.0,3,-2.570830667587694,0,-2.570830667587694,28.695909090909087,0,0,0.3920124772899109,0.21975651855896872,0.38823100415112033,0.3920124772899109,0,24,0
cota,1,21,17,35.740529411764705,5.948945905763969,32.444,62.55882352941177,11.323010201771071,56.954,64.30935294117647,9.957609093936508,59.254,162.60870588235295,26.169932144936645,148.989,222.78300000000002,0.036805391881935885,0.9162424557255454,2,123.52941176470588,15.74828422026834,208.5,248.00845588235282,43.79999999999998,0.05970760866297134,167.5188,149.4308,165.137,-2.3817999999999984,2.3817999999999984,27.969584894726875,-2.3817999999999984,0.35294117647058826,0,6.7104069386343586,0,0.0,3,-2.2170433953709154,0,-2.2170433953709154,28.695909090909087,0,0,0.39548530069296634,0.21979468576315284,0.3847200135438809,0.39548530069296634,0,10,0
cota,1,31,13,87.82223076923076,162.79187726724055,32.732,61.264923076923075,7.01946775595722,57.684,64.36038461538462,8.027657115024923,59.751,213.44753846153841,161.73808835718287,150.244,741.996,0.006144842981104505,0.7038919309302449,1,112.12307692307694,30.613182178220594,206.1,937.166923076923,104.6,0.0316323739370007,201.0685,302.7655,151.33599999999998,-49.732500000000016,49.732500000000016,252.05388531608043,-41.643399999999986,0.9230769230769231,0,29.610806906975505,0,0.0,3,39.70379132809614,0,39.70379132809614,28.695909090909087,0,0,0.4114464444154535,0.4114464444154535,0.28702567159359643,0.3015278839909501,0,28,0
cota,1,41,17,35.722,6.047866855346602,32.413,62.78964705882354,11.192783053943602,57.199,64.049,10.080617894008284,59.205,162.56064705882352,26.36311086760527,149.262,223.197,0.036545552325480776,0.9181927034652407,2,123.6,15.824269335422727,210.9,250.40750000000003,43.7,0.0594379452719855,167.10660000000001,149.5,165.19379999999998,-1.9128000000000327,1.9128000000000327,28.29517487694089,-1.9128000000000327,0.35294117647058826,0,6.7652579254584095,0,0.0,3,-2.31030542506509,0,-2.31030542506509,28.695909090909087,0,0,0.3940006462746392,0.21974568043564555,0.38625367328971527,0.3940006462746392,0,8,0
cota,1,46,17,35.83911764705882,5.910174964440064,32.531,62.129411764705885,11.191584277141148,56.745,64.24176470588236,10.845465161355525,58.945,162.21029411764707,27.22955052825126,148.63,225.413,0.035423872547996504,0.9162797022746434,2,124.02352941176471,16.34352048258593,208.5,267.11066176470587,45.099999999999994,0.05765842067670562,166.20300000000003,148.805,164.8392,-1.363800000000026,1.363800000000026,29.634394356333097,-1.363800000000026,0.4117647058823529,0,7.507719644977922,0,0.0,3,9.85492117814038,0,9.85492117814038,28.695909090909087,0,0,0.39603999891208763,0.22094231344569049,0.3830176876422219,0.39603999891208763,0,1,1
cota,1,47,17,35.72441176470588,6.270146589781848,32.45,62.794941176470594,11.159458037190854,57.419,64.228,9.479750359318542,59.447,162.74735294117647,25.590624984897246,149.69,223.29500000000002,0.03760723941494316,0.9197691839209456,2,123.3,15.365057761036889,210.1,236.08499999999995,43.39999999999999,0.0611058032670604,167.4848,150.3254,165.5198,-1.9650000000000034,1.9650000000000034,27.438956465823065,-1.9650000000000034,0.35294117647058826,0,6.636269497470818,0,0.0,3,-2.4305839907668876,0,-2.4305839907668876,28.695909090909087,0,0,0.3946485078821197,0.21950840440162572,0.3858430877162546,0.3946485078821197,0,13,0
cota,1,5,17,35.78882352941177,5.997729437413109,32.663,62.68664705882353,10.280918416787824,57.82,64.69441176470589,9.087806542689657,59.768,163.1698823529412,24.183210795101093,150.848,224.242,0.039708995335675415,0.9244843339024503,2,122.71176470588235,14.369102370752897,207.7,206.47110294117653,42.8,0.065065608639772,168.31900000000002,152.2044,166.18900000000002,-2.1299999999999955,2.1299999999999955,26.891347490720257,-2.1299999999999955,0.47058823529411764,0,6.917871233445622,0,0.0,3,-2.641611205269552,0,-2.641611205269552,28.695909090909087,0,0,0.39648500588343866,0.21933473882146648,0.38418025529509475,0.39648500588343866,0,17,0
cota,1,51,14,42.12764285714286,18.919789540247343,33.465,64.16564285714286,11.284136663797224,58.613,66.177,9.572682905016755,60.704,172.4702857142857,32.438898564315245,153.56799999999998,238.496,0.029905291230709466,0.8904026532106566,1,117.3142857142857,17.771622026437246,203.0,315.8305494505495,45.70000000000002,0.05327190152196958,175.69424999999998,153.991,196.91525,21.221000000000004,-21.221000000000004,26.151394687277076,17.07480000000001,0.5,0,-38.28237079347832,0,0.0,3,-44.48255714464105,0,-44.48255714464105,28.695909090909087,0,0,0.38370087766671196,0.24426029494107473,0.3720388273922133,0.38370087766671196,0,27,0
cota,1,55,17,35.99341176470588,6.1948513910628185,32.533,62.27535294117647,11.141266141810231,57.009,64.01829411764707,10.483244880312023,58.918,162.2870588235294,27.121750022976457,148.679,224.57999999999998,0.03555966464330865,0.9161482195673607,2,123.94117647058823,16.283467798027907,206.9,265.1513235294118,44.8,0.05785875911511826,166.6574,148.8492,164.6698,-1.9875999999999863,1.9875999999999863,29.25972828308561,-1.9875999999999863,0.5294117647058824,0,7.351823928550718,0,0.0,4,9.91207164816993,0,9.91207164816993,28.695909090909087,0,0,0.39447565678826196,0.22178855187612362,0.3837357913356144,0.39447565678826196,0,4,0
cota,1,57,17,36.31117647058824,5.990663081363512,33.356,63.577,10.344397807509143,59.073,64.1335294117647,6.331256067298643,60.883,164.02170588235293,22.102055376041122,153.619,227.803,0.043286191800799186,0.9365772607570949,2,121.7,12.65498913472469,203.0,160.14874999999998,41.69999999999999,0.07323330616624191,172.4892,154.3606,167.40800000000002,-5.0811999999999955,5.0811999999999955,26.11072899244038,-5.0811999999999955,0.4117647058823529,0,5.550915248304649,0,0.0,3,-2.950143210089136,0,-2.950143210089136,28.695909090909087,0,0,0.3910063553281506,0.2213803122900879,0.38761333238176154,0.3910063553281506,0,22,0
cota,1,7,17,35.884764705882354,6.015503839345169,32.544,62.02882352941177,11.177559724931545,56.689,64.33694117647059,10.792153807689342,59.129,162.2505294117647,27.25422916062214,148.678,226.121,0.03539293159672174,0.9163483197190693,2,123.97647058823529,16.355562104822503,207.7,267.50441176470594,45.400000000000006,0.057618416157327164,166.1112,148.823,165.17600000000002,-0.9351999999999805,0.9351999999999805,29.669861288786535,-0.9351999999999805,0.35294117647058826,0,7.1134001556778985,0,0.0,3,9.695772527217947,0,9.695772527217947,28.695909090909087,0,0,0.39652838982851135,0.2211688605022226,0.382302749669266,0.39652838982851135,0,2,1
cota,1,71,17,36.11570588235294,7.470922548158844,32.622,62.67388235294117,11.1599184298226,57.263,63.805470588235295,8.48909127290465,59.494,162.5950588235294,26.14531711289468,149.526,228.553,0.036838766548244736,0.9196220419114105,2,123.48823529411766,15.562409933592432,208.5,242.18860294117644,45.499999999999986,0.06037768682272297,168.5072,150.23160000000001,164.5268,-3.980400000000003,3.980400000000003,28.126462309170105,-3.980400000000003,0.5294117647058824,0,7.447371962681738,0,0.0,3,-1.6914707424534343,0,-1.6914707424534343,28.695909090909087,0,0,0.3924194932484744,0.22212056223400178,0.38545994451752386,0.3924194932484744,0,9,0
cota,1,72,17,35.91105882352941,6.238460291516131,32.389,62.33011764705881,11.207345603901672,56.9,64.09958823529414,10.311949694764465,59.238,162.34076470588235,27.015838760645142,148.848,223.362,0.03569409463495114,0.9168861577661804,2,123.87058823529412,16.227475339138646,209.3,263.3309558823529,44.10000000000001,0.05804681070871287,166.719,149.06539999999998,164.56079999999997,-2.158200000000022,2.158200000000022,29.14092867021399,-2.158200000000022,0.47058823529411764,0,7.543862891166114,0,0.0,4,9.820834669921704,0,9.820834669921704,28.695909090909087,0,0,0.39484591779166056,0.22120789493994658,0.3839461872683929,0.39484591779166056,0,5,0
cota,1,73,17,36.25964705882353,5.785123550335556,33.251,63.03029411764707,10.306601657218943,58.193,65.43905882352942,8.484886795580927,60.306,164.729,22.94149219482029,152.063,225.994,0.04176849094712436,0.9231100777640852,2,121.32941176470588,13.357243573520433,203.8,178.41595588235293,42.3,0.0696512526850443,170.9052,152.95139999999998,171.084,0.1787999999999954,-0.1787999999999954,27.051992481069373,0.1787999999999954,0.5294117647058824,0,6.1422093256196675,0,0.0,3,-5.554575821875161,0,-5.554575821875161,28.695909090909087,0,0,0.3972528141585842,0.2201169621549547,0.38263022368646116,0.3972528141585842,0,25,0
cota,1,78,17,35.803000000000004,6.054908969175342,32.617,62.654235294117655,11.308476989240262,57.207,64.0485294117647,9.992200065036021,59.28,162.50576470588234,26.41699288935393,149.293,223.071,0.036473730143771595,0.9186935630880788,2,123.63529411764706,15.882456562842798,206.9,252.25242647058823,43.60000000000001,0.05923308591244569,167.2804,149.469,164.9072,-2.373199999999997,2.373199999999997,28.301447267984365,-2.373199999999997,0.47058823529411764,0,6.982992096569952,0,0.0,3,-2.1064547986596844,0,-2.1064547986596844,28.695909090909087,0,0,0.39413081454485954,0.2203183380281894,0.385550847426951,0.39413081454485954,0,7,0
cota,1,8,17,36.173647058823526,5.842410396629721,33.467,63.28452941176471,10.178648124368278,58.681,64.64811764705883,6.054781146771045,61.245,164.10629411764708,20.928139282926903,153.79,228.304,0.04560350456997476,0.9371365115938126,2,121.47058823529412,12.053721661061905,201.5,145.29220588235296,41.8,0.07660650548287018,173.56960000000004,155.4924,165.908,-7.66160000000005,7.66160000000005,23.058675711829874,-7.66160000000005,0.8823529411764706,0,5.811047144121456,0,0.0,3,-1.5624912320617323,0,-1.5624912320617323,28.695909090909087,0,0,0.393940512730809,0.22042815148144657,0.3856313357877445,0.393940512730809,0,23,0
cota,1,80,17,36.53917647058823,7.637035830701056,32.888,62.39876470588235,7.6075200667613405,58.621,64.86464705882354,7.3119964351500535,60.856,163.8025882352941,19.053344207969182,152.369,224.862,0.04986699423443801,0.9301989769607892,1,121.5,11.438312812648554,206.1,130.8350000000001,41.70000000000002,0.08039675597988638,171.7008,160.76979999999998,161.47420000000002,-10.226599999999962,10.226599999999962,20.698453932500204,-10.226599999999962,0.8235294117647058,0,6.302457333863866,0,0.0,3,2.0018783445684902,0,2.0018783445684902,28.695909090909087,0,0,0.39599280913466856,0.2230683706786217,0.3809388201867096,0.39599280913466856,0,21,0
cota,1,86,17,36.401999999999994,6.431339809868547,33.334,63.18705882352941,10.417666974127341,58.798,64.10188235294119,6.451463931565775,60.845,163.69094117647057,22.774152211088417,153.29399999999998,227.114,0.04206248833275298,0.936484321601756,2,122.0470588235294,13.040136006147463,202.2,170.04514705882352,41.8,0.07122438127110384,172.0672,153.95139999999998,167.19180000000003,-4.875399999999985,4.875399999999985,27.114905911002158,-4.875399999999985,0.29411764705882354,0,6.117590322652513,0,0.0,3,-3.057067876454937,0,-3.057067876454937,28.695909090909087,0,0,0.3916031143338272,0.22238249556373452,0.38601439010243843,0.3916031143338272,0,20,0
cota,1,88,17,35.67658823529412,6.117338709140841,32.399,62.517352941176476,10.417315824752894,57.137,64.5695294117647,9.097752291896382,59.819,162.7634705882353,24.561827314243253,149.418,224.53300000000002,0.03912083387883589,0.9180069671652731,2,123.09411764705882,14.726356923397386,208.5,216.86558823529413,44.10000000000001,0.0635875177494044,168.8482,151.598,164.88939999999997,-3.958800000000025,3.958800000000025,26.454681967470336,-3.958800000000025,0.8823529411764706,0,6.939192527301439,0,0.0,3,-1.8604995953734382,0,-1.8604995953734382,28.695909090909087,0,0,0.39670774516178114,0.21919284533782152,0.3840994095003974,0.39670774516178114,0,12,0
cota,1,89,17,38.178117647058826,14.42609693351927,32.532,61.44958823529412,9.775743885114471,57.304,63.574000000000005,8.482742864191984,59.374,163.20170588235294,24.008756586828657,149.744,222.09300000000002,0.0399859943667359,0.9175394288338249,1,122.71764705882354,14.655725642821206,207.7,214.79029411764708,42.8,0.0638743947623112,180.9692,150.118,162.50500000000002,-18.464199999999977,18.464199999999977,31.61231143610561,-18.464199999999977,0.29411764705882354,0,6.122917544474914,0,0.0,3,0.6036992635725263,0,0.6036992635725263,28.695909090909087,0,0,0.38954249685250547,0.23393209918148922,0.3765254039660052,0.38954249685250547,0,18,0
cota,1,93,17,35.827,6.186911588183559,32.674,62.77088235294118,10.451624729452075,57.626,64.4819411764706,8.790801332007428,59.77,163.07982352941178,24.220570671526545,151.169,223.738,0.0396501733852112,0.9269632302044793,2,122.80588235294117,14.446689525122846,208.5,208.70683823529416,42.30000000000001,0.06473879068868299,169.04500000000002,151.58020000000002,165.7966,-3.2484000000000037,3.2484000000000037,26.53844003453607,-3.2484000000000037,0.47058823529411764,0,7.244196905376921,0,0.0,3,-2.3765471803162836,0,-2.3765471803162836,28.695909090909087,0,0,0.39540109733342427,0.21968996056424187,0.38490894210233384,0.39540109733342427,0,16,0
cota,1,98,17,35.68294117647059,5.993888986611575,32.609,62.83170588235295,11.228054521847865,57.402,64.09517647058823,9.570388381848032,59.458,162.60982352941176,25.572225241058156,149.983,222.97,0.037633280273977464,0.9223489500489624,2,123.41764705882352,15.395422830102687,206.1,237.01904411764704,43.000000000000014,0.06099263253912292,167.61419999999998,150.3882,164.87539999999998,-2.7387999999999977,2.7387999999999977,27.50350869980047,-2.7387999999999977,0.8823529411764706,0,7.684544056559776,0,0.0,3,-1.985309202624752,0,-1.985309202624752,28.695909090909087,0,0,0.39416546355820337,0.2194390252813755,0.38639551116042126,0.39416546355820337,0,11,0
sebring,1,3,19,44.768578947368425,1.4558180715013613,44.083,51.62284210526316,0.6278815584662353,51.081,53.372473684210526,0.36387854634648176,52.949,149.76389473684208,2.2783959487795826,148.603,158.824,0.30502721929370996,0.9922485006223835,1,144.70526315789476,2.0972134115457224,,4.398304093567248,9.400000000000006,0.32287087362860517,150.51600000000002,149.62533333333332,149.27316666666667,-1.2428333333333512,1.2428333333333512,2.487440803644175,-1.450000000000017,0.21052631578947367,0,0.05468256350169673,0,0.0,0,0.0,0,0.0,33.562666666666665,0,0,0.3563774418259759,0.2989277156956529,0.34469484247837123,0.3563774418259759,0,13,0
